   0.0000000000000000        2.0000000000000000        3.0000000000000000        2.0000000000000000       -3.0000000000000000     
  0.20000000000000001        2.2000000000000002        5.7999999999999989        2.0406363337352968      -0.70342184673483521     
  0.40000000000000002        2.9199999999999999        9.8799999999999972        2.5267351404046701        1.0207640808436598     
  0.60000000000000009        4.3119999999999994        16.167999999999996        3.4854158109581346        2.6589213698502023     
  0.80000000000000004        6.6831999999999994        26.084799999999994        5.0437503776845274        4.5901606112374651     
   1.0000000000000000        10.563520000000000        41.865279999999984        7.4388431672985140        7.1899078254591950     
   1.2000000000000000        16.823871999999998        67.062207999999970        11.050500103088893        10.913881490852431     
   1.3999999999999999        26.871539199999994        107.34618879999996        16.459642347917526        16.384664463815138     
   1.5999999999999999        42.966469119999992        171.78189567999993        24.540759944158363        24.499611208913262     
   1.7999999999999998        68.729554431999986        274.86782924799985        36.602751024620588        36.580168119907526     
   1.9999999999999998        109.95720939519995        439.79860449279977        54.600628785320879        54.588235024437552     
   2.1999999999999997        175.92548841471995        703.68381380607957        81.452229033005622        81.445427192817874     
   2.3999999999999999        281.47715349299187        1125.8977300602874        121.51116410454323        121.50743117550135     
   2.6000000000000001        450.36126880645099        1801.4385448787957        181.27265161013020        181.27060293523530     
   2.8000000000000003        720.57672402091998        2882.3029778754744        270.42663229347693        270.42550795685605     
   3.0000000000000004        1152.9219747918310        4611.6855482423998        403.42891690253958        403.42829985351915     
   3.2000000000000006        1844.6746894819448        7378.6973473728240        601.84510560081924        601.84476695713681     
   3.4000000000000008        2951.4792210601208        11805.916037907509        897.84732882073786        897.84714296914444     
   3.6000000000000010        4722.3665844295992        18889.465829918609        1339.4307847939240        1339.4306827964069     
   3.8000000000000012        7555.7864335274007        30223.145429429733        1998.1959062996075        1998.1958503221833     
   4.0000000000000009        12089.258232707867        48357.032748023543        2980.9579931859462        2980.9579624648845     
   4.2000000000000011        19342.813135771004        77371.252433399248        4447.0667510718804        4447.0667342118040     
   4.4000000000000012        30948.500995296654        123794.00391537575        6634.2440081285031        6634.2439988754968     
   4.6000000000000014        49517.601579312475        198070.40627776337        9897.1290597595744        9897.1290546814180     
   4.8000000000000016        79228.162519002653        316912.65005231864        14764.781566134710        14764.781563347758     
   5.0000000000000018        126765.06002566585        507060.24008844822        22026.465795112697        22026.465793583186     
   5.2000000000000020        202824.09603822234        811296.38414436020        32859.625674611329        32859.625673771909     
   5.4000000000000021        324518.55365944991        1298074.2146326820        49020.801136474060        49020.801136013382     
   5.6000000000000023        519229.68585409637        2076918.7434133147        73130.441833466408        73130.441833213583     
   5.8000000000000025        830767.49736594013        3323069.9894619174        109097.79927653588        109097.79927639713     
   6.0000000000000027        1329227.9957851358        5316911.9831394367        162754.79141902001        162754.79141894387     
   6.2000000000000028        2126764.7932559960        8507059.1730233189        242801.61749833327        242801.61749829148     
   6.4000000000000030        3402823.6692094607        13611294.676837444        362217.44961125468        362217.44961123174     
   6.6000000000000032        5444517.8707350586        21778071.482939988        540364.93724669795        540364.93724668527     
   6.8000000000000034        8711228.5931760445        34844914.372704029        806129.75912399706        806129.75912399020     
   7.0000000000000036        13937965.749081641        55751862.996326476        1202604.2841647861        1202604.2841647824     
   7.2000000000000037        22300745.198530611        89202980.794122368        1794074.7726062282        1794074.7726062261     
   7.4000000000000039        35681192.317648962        142724769.27059579        2676445.0551891178        2676445.0551891169     
   7.6000000000000041        57089907.708238333        228359630.83295327        3992786.8352109799        3992786.8352109795     
   7.8000000000000043        91343852.333181322        365375409.33272523        5956538.0131846666        5956538.0131846666     
   8.0000000000000036        146150163.73309010        584600654.93236029        8886110.5205079354        8886110.5205079354     
   8.2000000000000028        233840261.97294414        935361047.89177644        13256519.140463643        13256519.140463643     
   8.4000000000000021        374144419.15671062        1496577676.6268423        19776402.658497859        19776402.658497859     
   8.6000000000000014        598631070.65073705        2394524282.6029477        29502925.916445542        29502925.916445542     
   8.8000000000000007        957809713.04117918        3831238852.1647162        44013193.534834109        44013193.534834109     
   9.0000000000000000        1532495540.8658867        6129982163.4635458        65659969.137330510        65659969.137330510     
   9.1999999999999993        2451992865.3854189        9807971461.5416737        97953163.605433092        97953163.605433092     
   9.3999999999999986        3923188584.6166701        15692754338.466679        146128948.67868090        146128948.67868090     
   9.5999999999999979        6277101735.3866730        25108406941.546684        217998774.67920953        217998774.67920953     
   9.7999999999999972        10043362776.618675        40173451106.474701        325215956.12197870        325215956.12197870     
   9.9999999999999964        16069380442.589882        64277521770.359512        485165195.40978682        485165195.40978682     
   10.199999999999996        25711008708.143810        102844034832.57523        723781420.94827199        723781420.94827199     
   10.399999999999995        41137613933.030090        164550455732.12036        1079754999.4645233        1079754999.4645233     
   10.599999999999994        65820182292.848145        263280729171.39258        1610805175.6028104        1610805175.6028104     
   10.799999999999994        105312291668.55704        421249166674.22809        2403038944.0526524        2403038944.0526524     
   10.999999999999993        168499666669.69128        673998666678.76489        3584912846.1315408        3584912846.1315408     
   11.199999999999992        269599466671.50604        1078397866686.0238        5348061522.7504835        5348061522.7504835     
   11.399999999999991        431359146674.40961        1725436586697.6382        7978370264.1441412        7978370264.1441412     
   11.599999999999991        690174634679.05542        2760698538716.2212        11902329806.976917        11902329806.976917     
   11.799999999999990        1104279415486.4888        4417117661945.9541        17756189565.519997        17756189565.519997     
   11.999999999999989        1766847064778.3818        7067388259113.5264        26489122129.842907        26489122129.842907     
   12.199999999999989        2826955303645.4111        11307821214581.641        39517126612.135521        39517126612.135521     
   12.399999999999988        4523128485832.6572        18092513943330.625        58952625459.800789        58952625459.800789     
