   0.0000000000000000        1.1051709180756457        1.0050041680558035       0.99998330553471282       0.10517091807564571        5.0041680558035040E-003   1.6694465287181437E-005   0.0000000000000000     
   1.0000000000000000E-002   1.1269008607963393        1.0252219721244313        1.0201337727991131       0.10675019204132963        5.0713033694216314E-003   1.6895955896600867E-005   1.0100501670841680E-002
   2.0000000000000000E-002   1.1489559538898970        1.0457446495022789        1.0405882670169948       0.10835058706260625        5.1392826749880882E-003   1.7099810295961859E-005   2.0404026800535113E-002
   2.9999999999999999E-002   1.1713405381359503        1.0665762861280847        1.0613508639164757       0.10997236816382849        5.2081161559629496E-003   1.7306055646093554E-005   3.0913636018605486E-002
   4.0000000000000001E-002   1.1940590087231597        1.0877210192753322        1.0824256904406677       0.11161580356307677        5.2778141152491909E-003   1.7514719415245850E-005   4.1632430967695505E-002
   5.0000000000000003E-002   1.2171158159044089        1.1091830381713890        1.1038169253654408       0.11328116470958438        5.3483869765644787E-003   1.7725829383641312E-005   5.2563554818801164E-002
   6.0000000000000005E-002   1.2405154656596762        1.1309665846239103        1.1255287999244368       0.11496872632159616        5.4198452858302826E-003   1.7939413643253133E-005   6.3710192792721512E-002
   7.0000000000000007E-002   1.2642625203666649        1.1530759536545840        1.1475655984414050       0.11667876642465469        5.4921997125738642E-003   1.8155500605132602E-005   7.5075572687795078E-002
   8.0000000000000002E-002   1.2883615994792859        1.1755154941403014        1.1699316589699518       0.11841156639033223        5.5654610513478087E-003   1.8374119001851597E-005   8.6662965413996568E-002
   8.9999999999999997E-002   1.3128173802140830        1.1982896094618438        1.1926313739407888       0.12016741097540562        5.6396402231664311E-003   1.8595297888612805E-005   9.8475685533468776E-002
   9.9999999999999992E-002   1.3376345982446862        1.2214027581601661        1.2156691908165587       0.12194658836147587        5.7147482769557278E-003   1.8819066651687422E-005  0.11051709180756457     
  0.10999999999999999        1.3628180484043957        1.2448594546003675        1.2390496127543371       0.12374939019505082        5.7907963910226457E-003   1.9045455007749013E-005  0.12279058775047560     
  0.11999999999999998        1.3883725853969793        1.2686642696434380        1.2627771992758883       0.12557611162808113        5.8677958745398939E-003   1.9274493009868721E-005  0.13529962218952477     
  0.12999999999999998        1.4143031245157824        1.2928218313258661        1.2868565669457706       0.12742705135896260        5.9457581690463002E-003   1.9506211049291622E-005  0.14804768983220049     
  0.13999999999999999        1.4406146423712447        1.3173368255472020        1.3112923900573741       0.12930251167400875        6.0246948499660391E-003   1.9740639861876019E-005  0.16103833184001140     
  0.14999999999999999        1.4673121776269198        1.3422139967656643        1.3360894013269913       0.13120279848939753        6.1046176281420728E-003   1.9977810530980022E-005  0.17427513640924203     
  0.16000000000000000        1.4944008317441007        1.3674581487018884        1.3612523925960074       0.13312822139360425        6.1855383513920170E-003   2.0217754489015860E-005  0.18776173935868914     
  0.17000000000000001        1.5218857697351365        1.3930741450509005        1.3867862155412989       0.13507909369031279        6.2674690060768867E-003   2.0460503524777351E-005  0.20150182472446157     
  0.18000000000000002        1.5497722209255542        1.4190669102024203        1.4126957823939461       0.13705573244182245        6.3504217186884926E-003   2.0706089785660353E-005  0.21549912536192523     
  0.19000000000000003        1.5780654797250797        1.4454414299695812        1.4389860666663428       0.13905845851295484        6.4344087574563780E-003   2.0954545782103651E-005  0.22975742355487710     
  0.20000000000000004        1.6067709064076574        1.4722027523261716        1.4656621038878084       0.14108759661545833        6.5194425339725193E-003   2.1205904390697583E-005  0.24428055163203322     
  0.21000000000000005        1.6358939279005773        1.4993559881524865        1.4927289923487950       0.14314347535292304        6.6055356048322356E-003   2.1460198859291069E-005  0.25907239259091525     
  0.22000000000000006        1.6654400385828116        1.5269063119898956        1.5201918938537886       0.14522642726621249        6.6927006732964145E-003   2.1717462810544319E-005  0.27413688072922288     
  0.23000000000000007        1.6954148010926617        1.5548589628042224        1.5480560344830043       0.14733678887940971        6.7809505909703915E-003   2.1977730247701999E-005  0.28947800228377890     
  0.24000000000000007        1.7258238471448333        1.5832192447580389        1.5763267053629790       0.14947490074629766        6.8702983595032574E-003   2.2241035556591626E-005  0.30509979607713600     
  0.25000000000000006        1.7566728783570318        1.6119925279919760        1.6050092634461601       0.15164110749736137        6.9607571323055950E-003   2.2507413510286511E-005  0.32100635417193413     
  0.26000000000000006        1.7879676670862026        1.6411842494151518        1.6341091322995902       0.15383575788733705        7.0523402162863125E-003   2.2776899275323004E-005  0.33720182253309933     
  0.27000000000000007        1.8197140572745156        1.6707999135048262        1.6636318029028025       0.15605920484329872        7.1450610736092379E-003   2.3049528414365028E-005  0.35369040169797533     
  0.28000000000000008        1.8519179653052120        1.7008450931153833        1.6935828344550223       0.15831180551330037        7.2389333234716968E-003   2.3325336889312709E-005  0.37047634745448077     
  0.29000000000000009        1.8845853808684188        1.7313254302967496        1.7239678551917819       0.16059392131556760        7.3339707438984103E-003   2.3604361069295976E-005  0.38756397152738520     
  0.30000000000000010        1.9177223678370536        1.7622466371223555        1.7547925632110632       0.16290591798825815        7.4301872735600405E-003   2.3886637732228877E-005  0.40495764227279907     
  0.31000000000000011        1.9513350651529286        1.7936144965267535        1.7860627273090721       0.16524816563978462        7.5275970136094994E-003   2.4172204071915004E-005  0.42266178538097315     
  0.32000000000000012        1.9854296877231792        1.8254348631529953        1.8177841878257532       0.16762103879972523        7.6262142295413504E-003   2.4461097700712031E-005  0.44068088458750410     
  0.33000000000000013        2.0200125273271143        1.8577136642098881        1.8499628575001645       0.17002491647029649        7.7260533530703057E-003   2.4753356653306469E-005  0.45901948239304519     
