   0.0000000000000000        6.6746079028234817E-006   2.62361369E-04
   1.0000000000000000E-002   6.7529217631090432E-006   2.65438983E-04
   2.0000000000000000E-002   6.8321351136546582E-006   2.68551958E-04
   2.9999999999999999E-002   6.9122588683967479E-006   2.71700701E-04
   4.0000000000000001E-002   6.9933034865243826E-006   2.74885620E-04
   5.0000000000000003E-002   7.0752785177319311E-006   2.78107094E-04
   6.0000000000000005E-002   7.1581948759558145E-006   2.81365559E-04
   7.0000000000000007E-002   7.2420634751324542E-006   2.84661452E-04
   8.0000000000000002E-002   7.3268947744509205E-006   2.87995150E-04
   8.9999999999999997E-002   7.4126992331002839E-006   2.91367091E-04
   9.9999999999999992E-002   7.4994891292590182E-006   2.94777739E-04
  0.10999999999999999        7.5872740126214921E-006   2.98227533E-04
  0.11999999999999998        7.6760661613661796E-006   3.01716878E-04
  0.12999999999999998        7.7658769441768527E-006   3.05246213E-04
  0.13999999999999999        7.8567181844846345E-006   3.08816030E-04
  0.14999999999999999        7.9485998867312446E-006   3.12426797E-04
  0.16000000000000000        8.0415356933372095E-006   3.16078920E-04
  0.17000000000000001        8.1355356087442487E-006   3.19772895E-04
  0.18000000000000002        8.2306141848675907E-006   3.23509186E-04
  0.19000000000000003        8.3267805166542530E-006   3.27288290E-04
  0.20000000000000004        8.4240500655141659E-006   3.31110699E-04
  0.21000000000000005        8.5224328358890489E-006   3.34976852E-04
  0.22000000000000006        8.6219424701994285E-006   3.38887301E-04
  0.23000000000000007        8.7225907918764278E-006   3.42842482E-04
  0.24000000000000007        8.8243923528352752E-006   3.46842950E-04
  0.25000000000000006        8.9273580670123920E-006   3.50889226E-04
  0.26000000000000006        9.0315033958177082E-006   3.54981748E-04
  0.27000000000000007        9.1368392531876452E-006   3.59121128E-04
  0.28000000000000008        9.2433811005321331E-006   3.63307860E-04
  0.29000000000000009        9.3511407612822950E-006   3.67542438E-04
  0.30000000000000010        9.4601327873533592E-006   3.71825474E-04
  0.31000000000000011        9.5703717306605540E-006   3.76157433E-04
  0.32000000000000012        9.6818703241297044E-006   3.80538957E-04
  0.33000000000000013        9.7946440291707404E-006   3.84970539E-04
  0.34000000000000014        9.9087064882041886E-006   3.89452733E-04
  0.35000000000000014        1.0024072253145278E-005   3.93986178E-04
  0.36000000000000015        1.0140755875909235E-005   3.98571370E-04
  0.37000000000000016        1.0258771908411290E-005   4.03208978E-04
  0.38000000000000017        1.0378136721556075E-005   4.07899497E-04
  0.39000000000000018        1.0498863957764115E-005   4.12643596E-04
  0.40000000000000019        1.0620969987940043E-005   4.17441857E-04
  0.41000000000000020        1.0744470273493789E-005   4.22294892E-04
  0.42000000000000021        1.0869379366340581E-005   4.27203282E-04
  0.43000000000000022        1.0995714546879753E-005   4.32167697E-04
  0.44000000000000022        1.1123491276521236E-005   4.37188748E-04
  0.45000000000000023        1.1252725016674958E-005   4.42267075E-04
  0.46000000000000024        1.1383433957234956E-005   4.47403290E-04
  0.47000000000000025        1.1515632650116459E-005   4.52598120E-04
  0.48000000000000026        1.1649339285213500E-005   4.57852148E-04
