354	615.13565
355	616.21992
356	617.29878
357	618.37221
358	619.44019
359	620.50271
360	621.55973
361	622.61124
362	623.65721
363	624.69763
364	625.73247
365	626.76172
366	627.78534
367	628.80333
368	629.81565
369	630.82229
370	631.82323
371	632.81844
372	633.80791
373	634.79161
374	635.76951
375	636.74161
376	637.70788
377	638.66829
378	639.62283
379	640.57147
380	641.51419
381	642.45098
382	643.38181
383	644.30665
384	645.22550
385	646.13832
386	647.04510
387	647.94581
388	648.84043
389	649.72895
390	650.61134
391	651.48758
392	652.35764
393	653.22152
394	654.07918
395	654.93060
396	655.77578
397	656.61467
398	657.44727
399	658.27355
400	659.09349
401	659.90707
402	660.71427
403	661.51507
404	662.30944
405	663.09738
406	663.87885
407	664.65383
408	665.42232
409	666.18428
410	666.93969
411	667.68854
412	668.43080
413	669.16645
414	669.89548
415	670.61787
416	671.33359
417	672.04262
418	672.74495
419	673.44055
420	674.12940
421	674.81150
422	675.48680
423	676.15531
424	676.81699
425	677.47182
426	678.11980
427	678.76090
428	679.39509
429	680.02237
430	680.64271
431	681.25610
432	681.86251
433	682.46193
434	683.05434
435	683.63972
436	684.21805
437	684.78932
438	685.35350
439	685.91059
440	686.46055
441	687.00339
442	687.53906
443	688.06757
444	688.58890
445	689.10302
446	689.60991
447	690.10958
448	690.60199
449	691.08713
450	691.56499
451	692.03554
452	692.49878
453	692.95469
454	693.40325
455	693.84445
456	694.27827
457	694.70470
458	695.12372
459	695.53532
460	695.93949
461	696.33621
462	696.72547
463	697.10725
464	697.48154
465	697.84833
466	698.20760
467	698.55934
468	698.90355
469	699.24020
470	699.56928
471	699.89079
472	700.20471
473	700.51104
474	700.80975
475	701.10084
476	701.38430
477	701.66011
478	701.92828
479	702.18878
480	702.44161
481	702.68676
482	702.92421
483	703.15397
484	703.37603
485	703.59036
486	703.79698
487	703.99586
488	704.18700
489	704.37040
490	704.54604
491	704.71393
492	704.87404
493	705.02639
494	705.17096
495	705.30774
496	705.43674
497	705.55795
498	705.67135
499	705.77695
500	705.87475
501	705.96474
502	706.04691
503	706.12127
504	706.18781
505	706.24653
506	706.29742
507	706.34048
508	706.37572
509	706.40313
510	706.42271
511	706.43445
512	706.43837
513	706.43445
514	706.42271
515	706.40313
516	706.37572
517	706.34048
518	706.29742
519	706.24653
520	706.18781
521	706.12127
522	706.04691
523	705.96474
524	705.87475
525	705.77695
526	705.67135
527	705.55795
528	705.43674
529	705.30774
530	705.17096
531	705.02639
532	704.87404
533	704.71393
534	704.54604
535	704.37040
536	704.18700
537	703.99586
538	703.79698
539	703.59036
540	703.37603
541	703.15397
542	702.92421
543	702.68676
544	702.44161
545	702.18878
546	701.92828
547	701.66011
548	701.38430
549	701.10084
550	700.80975
551	700.51104
552	700.20471
553	699.89079
554	699.56928
555	699.24020
556	698.90355
557	698.55934
558	698.20760
559	697.84833
560	697.48154
561	697.10725
562	696.72547
563	696.33621
564	695.93949
565	695.53532
566	695.12372
567	694.70470
568	694.27827
569	693.84445
570	693.40325
571	692.95469
572	692.49878
573	692.03554
574	691.56499
575	691.08713
576	690.60199
577	690.10958
578	689.60991
579	689.10302
580	688.58890
581	688.06757
582	687.53906
583	687.00339
584	686.46055
585	685.91059
586	685.35350
587	684.78932
588	684.21805
589	683.63972
590	683.05434
591	682.46193
592	681.86251
593	681.25610
594	680.64271
595	680.02237
596	679.39509
597	678.76090
598	678.11980
599	677.47182
600	676.81699
601	676.15531
602	675.48680
603	674.81150
604	674.12940
605	673.44055
606	672.74495
607	672.04262
608	671.33359
609	670.61787
610	669.89548
611	669.16645
612	668.43080
613	667.68854
614	666.93969
615	666.18428
616	665.42232
617	664.65383
618	663.87885
619	663.09738
620	662.30944
621	661.51507
622	660.71427
623	659.90707
624	659.09349
625	658.27355
626	657.44727
627	656.61467
628	655.77578
629	654.93060
630	654.07918
631	653.22152
632	652.35764
633	651.48758
634	650.61134
635	649.72895
636	648.84043
637	647.94581
638	647.04510
639	646.13832
640	645.22550
641	644.30665
642	643.38181
643	642.45098
644	641.51419
645	640.57147
646	639.62283
647	638.66829
648	637.70788
649	636.74161
650	635.76951
651	634.79161
652	633.80791
653	632.81844
654	631.82323
655	630.82229
656	629.81565
657	628.80333
658	627.78534
659	626.76172
660	625.73247
661	624.69763
662	623.65721
663	622.61124
664	621.55973
665	620.50271
666	619.44019
667	618.37221
668	617.29878
669	616.21992
670	615.13565
671	614.04600
672	612.95098
673	611.85062
674	610.74493
675	609.63395
676	608.51768
677	607.39616
678	606.26939
679	605.13741
680	604.00024
681	602.85789
682	601.71038
683	600.55774
684	599.39999
685	598.23714
686	597.06923
687	595.89626
688	594.71827
689	593.53527
690	592.34728
691	591.15432
692	589.95642
693	588.75359
694	587.54586
695	586.33324
696	585.11576
697	583.89343
698	582.66628
699	581.43433
700	580.19760
701	578.95611
702	577.70988
703	576.45893
704	575.20327
705	573.94294
706	572.67795
707	571.40832
708	570.13407
709	568.85522
710	567.57180
711	566.28382
712	564.99130
713	563.69426
714	562.39272
715	561.08671
716	559.77624
717	558.46134
718	557.14201
719	555.81829
720	554.49019
721	553.15774
722	551.82094
723	550.47983
724	549.13442
725	547.78474
726	546.43079
727	545.07261
728	543.71021
729	542.34361
730	540.97283
731	539.59789
732	538.21881
733	536.83561
734	535.44831
735	534.05693
736	532.66148
737	531.26200
738	529.85849
739	528.45098
740	527.03948
741	525.62402
742	524.20462
743	522.78129
744	521.35405
745	519.92292
746	518.48793
747	517.04909
748	515.60642
749	514.15994
750	512.70967
751	511.25563
752	509.79783
753	508.33631
754	506.87106
755	505.40213
756	503.92951
757	502.45324
758	500.97333
759	499.48981
760	498.00268
761	496.51197
762	495.01770
763	493.51989
764	492.01855
765	490.51371
766	489.00538
767	487.49359
768	485.97835
769	484.45968
770	482.93760
771	481.41213
772	479.88328
773	478.35109
774	476.81556
775	475.27671
776	473.73457
777	472.18915
778	470.64048
779	469.08857
780	467.53343
781	465.97510
782	464.41359
783	462.84891
784	461.28109
785	459.71015
786	458.13611
787	456.55898
788	454.97879
789	453.39555
790	451.80929
791	450.22002
792	448.62777
793	447.03255
794	445.43439
795	443.83331
796	442.22932
797	440.62245
798	439.01272
799	437.40015
800	435.78476
801	434.16657
802	432.54561
803	430.92189
804	429.29544
805	427.66629
806	426.03444
807	424.39994
808	422.76280
809	421.12304
810	419.48069
811	417.83578
812	416.18833
813	414.53836
814	412.88590
815	411.23098
816	409.57363
817	407.91386
818	406.25172
819	404.58723
820	402.92041
821	401.25130
822	399.57993
823	397.90632
824	396.23051
825	394.55254
826	392.87242
827	391.19020
828	389.50591
829	387.81959
830	386.13125
831	384.44095
832	382.74872
833	381.05458
834	379.35859
835	377.66076
836	375.96114
837	374.25977
838	372.55668
839	370.85190
840	369.14548
841	367.43744
842	365.72782
843	364.01666
844	362.30399
845	360.58984
846	358.87424
847	357.15723
848	355.43884
849	353.71909
850	351.99801
851	350.27562
852	348.55196
853	346.82703
854	345.10087
855	343.37349
856	341.64491
857	339.91514
858	338.18418
859	336.45207
860	334.71879
861	332.98435
862	331.24877
863	329.51203
864	327.77414
865	326.03510
866	324.29489
867	322.55351
868	319.06722
869	317.32227
870	315.57611
871	313.82871
872	312.08006
873	310.33014
874	308.57892
875	306.82640
876	305.07254
877	303.31731
878	301.56071
879	301.56071
880	299.80269
881	298.04324
882	296.28233
883	294.51992
884	292.75600
885	290.99054
886	289.22349
887	287.45485
888	285.68457
889	283.91263
890	282.13900
891	280.36365
892	278.58654
893	276.80765
894	275.02695
895	273.24440
896	271.45998
897	269.67364
898	267.88537
899	266.09513
900	264.30288
901	262.50859
902	260.71224
903	258.91378
904	257.11319
905	255.31043
906	253.50546
907	251.69826
908	249.88878
909	248.07700
910	246.26287
911	244.44637
912	242.62744
913	240.80607
914	238.98220
915	237.15581
916	235.32684
917	233.49528
918	231.66106
919	229.82416
920	227.98453
921	226.14213
922	224.29692
923	222.44885
924	220.59789
925	218.74398
926	216.88708
927	215.02715
928	213.16413
929	211.29799
930	209.42866
931	207.55611
932	205.68028
933	203.80112
934	201.91857
935	200.03258
936	198.14310
937	196.25007
938	194.35344
939	192.45314
940	190.54911
941	188.64130
942	186.72963
943	184.81406
944	182.89450
945	180.97090
946	179.04318
947	177.11127
948	175.17511
949	173.23461
950	171.28970
951	169.34031
952	167.38635
953	165.42774
954	163.46439
955	161.49623
956	159.52315
957	157.54507
958	155.56189
959	153.57352
960	151.57985
961	149.58079
962	147.57621
963	145.56603
964	143.55011
965	141.52834
966	139.50061
967	137.46678
968	135.42673
969	133.38032
970	131.32741
971	129.26786
972	127.20152
973	125.12823
974	123.04783
975	120.96015
976	118.86502
977	116.76226
978	114.65167
979	112.53306
980	110.40622
981	108.27093
982	106.12699
983	103.97411
984	101.81212
985	99.64064
986	97.45958
987	95.26839
988	93.06714
989	90.85495
990	88.63233
991	86.39767
992	84.15243
993	81.89350
994	79.62439
995	77.33896
996	75.04490
997	72.73001
998	70.41027
999	68.06180
1000	65.71651
1001	63.32846
1002	60.95928
1003	58.52265
1004	56.13392
1005	53.63507
1006	51.23533
1007	48.65362
1008	46.25764
1009	43.56235
1010	41.19336
1011	38.33972
1012	36.03166
1013	32.95596
1014	30.75550
1015	27.36788
1016	25.33743
1017	21.50798
1018	19.73339
1019	15.25508
1020	13.87169
1021	8.31777
1022	7.62462
1023	4.15889
1024	0.69315
