   0.00000000       0.0000000000000000      -0.63245553203367577        0.0000000000000000     
   4.99999989E-03  -3.1701965469459132E-003 -0.63243964397912933        7.9453722980266962E-006
   9.99999978E-03  -6.3403134546869983E-003 -0.63239175168071271        1.5970095028031150E-005
   1.49999997E-02  -9.5101903012832657E-003 -0.63231155191572852        2.4074113847021017E-005
   1.99999996E-02  -1.2679665144884633E-002 -0.63219874091359696        3.2257360161236717E-005
   2.50000004E-02  -1.5848574520984648E-002 -0.63205301442016015        4.0519162117582525E-005
   3.00000012E-02  -1.9016753439996550E-002 -0.63187406776381838        4.8860010505046014E-005
   3.50000001E-02  -2.2184035385160821E-002 -0.63166159592351978        5.7280968439116925E-005
   3.99999991E-02  -2.5350252310793568E-002 -0.63141529359862214        6.5780729259046905E-005
   4.49999981E-02  -2.8515234640885050E-002 -0.63113485528064606        7.4359147484746174E-005
   4.99999970E-02  -3.1678811268057910E-002 -0.63081997532693890        8.3016061137482222E-005
   5.49999960E-02  -3.4840809552894612E-002 -0.63047034803626611        9.1751291351582775E-005
   5.99999949E-02  -3.8001055323643812E-002 -0.63008566772634755        1.0056464198125031E-004
   6.49999976E-02  -4.1159372876315353E-002 -0.62966562881335464        1.0945355348899316E-004
   7.00000003E-02  -4.4315584975173766E-002 -0.62920992589338431        1.1842014307487242E-004
   7.50000030E-02  -4.7469512853640150E-002 -0.62871825382592295        1.2746416075772038E-004
   8.00000057E-02  -5.0620976215612415E-002 -0.62819030781931506        1.3658533767067771E-004
   8.50000083E-02  -5.3769793237213932E-002 -0.62762578351824838        1.4578338565068155E-004
   9.00000110E-02  -5.6915780568980730E-002 -0.62702437709326653        1.5505799682404703E-004
   9.50000137E-02  -6.0058753338497348E-002 -0.62638578533232070        1.6440884318902338E-004
  0.100000016      -6.3198525153491600E-002 -0.62570970573436802        1.7383557619557455E-004
  0.105000019      -6.6334908105398507E-002 -0.62499583660502556        1.8333782632176665E-004
  0.110000022      -6.9467712773403731E-002 -0.62424387715428598        1.9291520264866358E-004
  0.115000024      -7.2596748228976715E-002 -0.62345352759630102        2.0256729243134375E-004
  0.120000027      -7.5721822040904108E-002 -0.62262448925123548        2.1229366066992383E-004
  0.125000030      -7.8842740280833629E-002 -0.62175646464919576        2.2209384967557255E-004
  0.130000025      -8.1959307529338971E-002 -0.62084915763623261        2.3197200457603095E-004
  0.135000020      -8.5071326882515980E-002 -0.61990227348241889        2.4192298099962040E-004
  0.140000015      -8.8178599959120585E-002 -0.61891551899199881        2.5194624969454571E-004
  0.145000011      -9.1280926908258883E-002 -0.61788860261560674        2.6204125696734082E-004
  0.150000006      -9.4378106417639676E-002 -0.61682123456454852        2.7220742424366451E-004
  0.155000001      -9.7469935722399911E-002 -0.61571312692713898        2.8244414762768066E-004
  0.159999996     -0.10055621061451320      -0.61456399378708626        2.9275079746325650E-004
  0.164999992     -0.10363672545279178      -0.61337355134391247        3.0312671789267664E-004
  0.169999987     -0.10671127317349206      -0.61214151803539740        3.1357122641745283E-004
  0.174999982     -0.10977964530153397      -0.61086761466203066        3.2408361345821757E-004
  0.179999977     -0.11284163196234405      -0.60955156451345505        3.3466314191617219E-004
  0.184999973     -0.11589702189433240      -0.60819309349688266        3.4530904673549245E-004
  0.189999968     -0.11894560246201334      -0.60679193026746270        3.5602053446649740E-004
  0.194999963     -0.12198715966977942      -0.60534780636057606        3.6679678283231543E-004
  0.199999958     -0.12502147817633871      -0.60386045632603325        3.7763694029507855E-004
  0.204999954     -0.12804834130982465      -0.60232961786414585        3.8854012562619666E-004
  0.209999949     -0.13106753108358804      -0.60075503196364199        3.9950542748021234E-004
  0.214999944     -0.13407882821268030      -0.59913644304139269        4.1053190396950212E-004
  0.219999939     -0.13708201213103702      -0.59747359908391351        4.2161858224432081E-004
  0.224999934     -0.14007686100937100      -0.59576625179060416        4.3276445807552411E-004
  0.229999930     -0.14306315177378306      -0.59401415671868496        4.4396849544398043E-004
  0.234999925     -0.14604066012509953      -0.59221707342978724        4.5522962613128715E-004
  0.239999920     -0.14900916055894436      -0.59037476563815205        4.6654674931823070E-004
