   0.0000000000000000       -1.0000000000000000       -1.0000000000000000     
   5.0000000000000003E-002 -0.99762143096546840      -0.90721598707049111     
  0.10000000000000001      -0.99094408299393733      -0.82778667008404450     
  0.15000000000000002      -0.98059773216839774      -0.76022048851332014     
  0.20000000000000001      -0.96714146012032443      -0.70317858591531479     
  0.25000000000000000      -0.95107090643017633      -0.65545975328245709     
  0.29999999999999999      -0.93282480526940925      -0.61598683082461714     
  0.34999999999999998      -0.91279087564601735      -0.58379442814539217     
  0.39999999999999997      -0.89131112795405698      -0.55801783616316458     
  0.44999999999999996      -0.86868664350294744      -0.53788301623765167     
  0.49999999999999994      -0.84518187825382451      -0.52269756291761782     
  0.54999999999999993      -0.82102853706289391      -0.51184254663518569     
  0.59999999999999998      -0.79642906027585070      -0.50476515163635138     
  0.65000000000000002      -0.77155976048801955      -0.50097203254599310     
  0.70000000000000007      -0.74657364364121248      -0.50002332030039387     
  0.75000000000000011      -0.72160294533359948      -0.50152721481483020     
  0.80000000000000016      -0.69676141023978777      -0.50513510775486770     
  0.85000000000000020      -0.67214633984471861      -0.51053718420801597     
  0.90000000000000024      -0.64784043125961155      -0.51745845696197490     
  0.95000000000000029      -0.62391342768636726      -0.52565519153626772     
   1.0000000000000002      -0.60042359910627185      -0.53491168413034074     
   1.0500000000000003      -0.57741906996932868      -0.54503735828365318     
   1.1000000000000003      -0.55493900903382509      -0.55586414932850881     
   1.1500000000000004      -0.53301469503530252      -0.56724414868750106     
   1.2000000000000004      -0.51167047053499148      -0.57904748275442097     
   1.2500000000000004      -0.49092459509648112      -0.59116040352741739     
   1.3000000000000005      -0.47079000785369118      -0.60348357036064271     
   1.3500000000000005      -0.45127500855203317      -0.61593050418771667     
   1.4000000000000006      -0.43238386525799477      -0.62842619736722316     
   1.4500000000000006      -0.41411735613118794      -0.64090586392521931     
   1.5000000000000007      -0.39647325192899552      -0.65331381643886832     
   1.5500000000000007      -0.37944674525992805      -0.66560245713362964     
   1.6000000000000008      -0.36303083201094433      -0.67773137196742184     
   1.6500000000000008      -0.34721664984026801      -0.68966651756097197     
   1.7000000000000008      -0.33199377814514297      -0.70137949181518300     
   1.7500000000000009      -0.31735050347857141      -0.71284687994374696     
   1.8000000000000009      -0.30327405399588037      -0.72404966845141228     
   1.8500000000000010      -0.28975080615691562      -0.73497272031342376     
   1.9000000000000010      -0.27676646658910420      -0.74560430526706134     
   1.9500000000000011      -0.26430623172722245      -0.75593567971858189     
   2.0000000000000009      -0.25235492758449107      -0.76596071130424315     
   2.0500000000000007      -0.24089713177384708      -0.77567554362791424     
   2.1000000000000005      -0.22991727968548603      -0.78507829713499167     
   2.1500000000000004      -0.21939975653479304      -0.79416880247740806     
   2.2000000000000002      -0.20932897682159934      -0.80294836308146911     
   2.2500000000000000      -0.19968945258548643      -0.81141954395275595     
   2.2999999999999998      -0.19046585170097396      -0.81958598404365968     
   2.3499999999999996      -0.18164304732940351      -0.82745222977229238     
   2.3999999999999995      -0.17320615952980511      -0.83502358751921490     
   2.4499999999999993      -0.16514058992781677      -0.84230599314310761     
   2.4999999999999991      -0.15743205024871221      -0.84930589675037327     
   2.5499999999999989      -0.15006658543679074      -0.85603016112872488     
   2.5999999999999988      -0.14303059200790724      -0.86248597241285363     
   2.6499999999999986      -0.13631083221394913      -0.86868076169296105     
   2.6999999999999984      -0.12989444453688703      -0.87462213640572561     
   2.7499999999999982      -0.12376895097495133      -0.88031782046351281     
