                    0   1.0000000000000000     
                    1  0.40160581558945885     
                    2  0.25366027812900754     
                    3  0.12164116297754532     
                    4   6.5183217043327565E-002
                    5  -3.0374809543055330E-003
                    6   7.2764534853137983E-002
                    7  0.10773997418016483     
                    8  0.11237190460185513     
                    9   5.5986766077364254E-002
                   10 -0.10099907513100181     
                   11  -5.2153056810083143E-002
                   12 -0.15905336266176578     
                   13 -0.28229096938083831     
                   14 -0.16995973322248203     
                   15 -0.12985420592351957     
                   16  -7.4490727568137696E-002
                   17  -5.7140031495855406E-002
                   18 -0.14186994243933673     
                   19  -8.4822429951460471E-002
                   20 -0.10898796337815847     
