  0.00000000 -0.39649015
  0.00000000 -0.84968747
  0.00000000  0.22296362
  0.00000000  0.07998184
  0.00000000 -0.62571260
  0.00000000  0.24657056
  0.00000000  0.41926348
  0.00000000 -0.50407227
  0.00000000 -0.66547493
  0.00000000  0.14531401
  0.00000000  0.21535481
  0.00000000  0.00965517
  0.00000000  0.13299837
  0.00000000 -0.03642819
  0.00000000  0.04165544
  0.00000000  0.20134506
  0.00000000  0.13249442
  0.00000000  0.34313096
  0.00000000 -0.44056156
  0.00000000 -0.54462182
  0.00000000 -0.30919494
  0.00000000  0.24808208
  0.00000000  0.54202423
  0.00000000  0.56691515
  0.00000000 -0.18340711
  0.00000000 -0.11386220
  0.00000000 -0.00289702
  0.00000000 -0.71036803
  0.00000000  0.23360166
  0.00000000  1.29336481
  0.00000000 -5.22591139
  0.00000000  0.20220894
  0.00000000  1.81163209
  0.00000000 -0.30735365
  0.00000000  1.04562535
  0.00000000 -0.22043778
  0.00000000  1.15303669
  0.00000000 -0.83623917
  0.00000000  2.22389174
  0.00000000 -0.34188841
  0.00000000  2.60033006
  0.00000000  3.24157031
  0.00000000  1.36976956
  0.00000000 -2.25583850
  0.00000000 -3.12709383
  0.00000000  2.12302485
  0.00000000  0.92439914
  0.00000000  0.40272534
  0.00000000 -1.62024890
  0.00000000 -2.35680161
  0.00000000  0.08323373
  0.00000000  3.79138558
  0.00000000  1.40906025
  0.00000000 -0.77108004
  0.00000000 -2.71850661
  0.00000000  3.15012604
  0.00000000  2.36253971
  0.00000000  0.59114469
  0.00000000  1.77861021
  0.00000000  1.82868761
  0.00000000 -1.35221124
  0.00000000 -1.47322413
  0.00000000 -2.68751162
  0.00000000 -3.60255895
  0.00000000  1.14179017
  0.00000000  1.48832750
  0.00000000 -4.99606391
  0.00000000 -3.66435487
  0.00000000 -1.15876952
  0.00000000  3.16386133
  0.00000000  1.07030234
  0.00000000 -0.34083019
  0.00000000 -1.48006423
  0.00000000 -3.60615439
  0.00000000 -1.58958614
  0.00000000  0.82345822
  0.00000000  4.19674583
  0.00000000 -1.25910728
  0.00000000  3.05421784
  0.00000000  0.97556370
  0.00000000 -1.22249621
  0.00000000  4.67226729
  0.00000000 -2.31170561
  0.00000000 -0.11377970
  0.00000000  0.89171672
  0.00000000 -1.64943820
  0.00000000 -2.86030794
  0.00000000  1.53576882
  0.00000000  3.25827312
  0.00000000 -5.28889479
  0.00000000  0.87840583
  0.00000000 -0.54630223
  0.00000000 -3.24000120
  0.00000000 -3.14945594
  0.00000000  3.97751855
  0.00000000  2.96292805
  0.00000000 -4.05776555
  0.00000000 -1.10506840
  0.00000000  0.68041191
  0.00000000 -2.00236477
  0.00000000 -1.00351728
  0.00000000 -1.64097840
  0.00000000  0.76641345
  0.00000000 -0.93934373
  0.00000000  0.83727529
  0.00000000 -1.76800654
  0.00000000  1.65345875
  0.00000000  1.21518335
  0.00000000 -4.75618802
  0.00000000  0.63924495
  0.00000000  0.08169917
  0.00000000  3.81082015
  0.00000000 -1.40931053
  0.00000000  1.04919750
  0.00000000  2.94273703
  0.00000000  0.15088037
  0.00000000 -0.90169469
  0.00000000 -3.40522717
  0.00000000 -3.23574124
  0.00000000  1.32478433
  0.00000000  0.85620482
  0.00000000  0.51098898
  0.00000000 -5.16041788
  0.00000000 -2.19307934
  0.00000000 -1.60748028
  0.00000000  0.75809838
  0.00000000 -0.47358090
  0.00000000  0.50076057
