  0.00000000 -0.24508594
  0.00000000 -0.69828325
  0.00000000  0.37436783
  0.00000000  0.23138605
  0.00000000 -0.47430839
  0.00000000  0.39797478
  0.00000000  0.57066769
  0.00000000 -0.35266805
  0.00000000 -0.51407072
  0.00000000  0.29671823
  0.00000000  0.36675902
  0.00000000  0.16105938
  0.00000000  0.28440258
  0.00000000  0.11497603
  0.00000000  0.19305966
  0.00000000  0.35274927
  0.00000000  0.28389863
  0.00000000  0.49453517
  0.00000000 -0.28915735
  0.00000000 -0.39321761
  0.00000000 -0.15779073
  0.00000000  0.39948630
  0.00000000  0.69342844
  0.00000000  0.71831936
  0.00000000 -0.03200289
  0.00000000  0.03754201
  0.00000000  0.14850719
  0.00000000 -0.55896381
  0.00000000  0.38500587
  0.00000000  1.44476903
  0.00000000 -5.07450717
  0.00000000  0.35361315
  0.00000000  1.96303630
  0.00000000 -0.15594943
  0.00000000  1.19702957
  0.00000000 -0.06903357
  0.00000000  1.30444091
  0.00000000 -0.68483496
  0.00000000  2.37529595
  0.00000000 -0.19048419
  0.00000000  2.75173427
  0.00000000  3.39297453
  0.00000000  1.52117378
  0.00000000 -2.10443429
  0.00000000 -2.97568962
  0.00000000  2.27442906
  0.00000000  1.07580335
  0.00000000  0.55412955
  0.00000000 -1.46884468
  0.00000000 -2.20539739
  0.00000000  0.23463795
  0.00000000  3.94278979
  0.00000000  1.56046446
  0.00000000 -0.61967583
  0.00000000 -2.56710239
  0.00000000  3.30153025
  0.00000000  2.51394392
  0.00000000  0.74254890
  0.00000000  1.93001442
  0.00000000  1.98009182
  0.00000000 -1.20080703
  0.00000000 -1.32181992
  0.00000000 -2.53610741
  0.00000000 -3.45115474
  0.00000000  1.29319438
  0.00000000  1.63973171
  0.00000000 -4.84465969
  0.00000000 -3.51295065
  0.00000000 -1.00736531
  0.00000000  3.31526554
  0.00000000  1.22170655
  0.00000000 -0.18942597
  0.00000000 -1.32866001
  0.00000000 -3.45475018
  0.00000000 -1.43818193
  0.00000000  0.97486243
  0.00000000  4.34815005
  0.00000000 -1.10770307
  0.00000000  3.20562206
  0.00000000  1.12696791
  0.00000000 -1.07109199
  0.00000000  4.82367150
  0.00000000 -2.16030139
  0.00000000  0.03762451
  0.00000000  1.04312093
  0.00000000 -1.49803399
  0.00000000 -2.70890373
  0.00000000  1.68717303
  0.00000000  3.40967733
  0.00000000 -5.13749058
  0.00000000  1.02981004
  0.00000000 -0.39489802
  0.00000000 -3.08859699
  0.00000000 -2.99805172
  0.00000000  4.12892277
  0.00000000  3.11433226
  0.00000000 -3.90636134
  0.00000000 -0.95366418
  0.00000000  0.83181613
  0.00000000 -1.85096056
  0.00000000 -0.85211306
  0.00000000 -1.48957419
  0.00000000  0.91781766
  0.00000000 -0.78793951
  0.00000000  0.98867951
  0.00000000 -1.61660233
  0.00000000  1.80486296
  0.00000000  1.36658756
  0.00000000 -4.60478380
  0.00000000  0.79064916
  0.00000000  0.23310338
  0.00000000  3.96222436
  0.00000000 -1.25790632
  0.00000000  1.20060172
  0.00000000  3.09414125
  0.00000000  0.30228458
  0.00000000 -0.75029048
  0.00000000 -3.25382296
  0.00000000 -3.08433703
  0.00000000  1.47618854
  0.00000000  1.00760903
  0.00000000  0.66239319
  0.00000000 -5.00901366
  0.00000000 -2.04167512
  0.00000000 -1.45607606
  0.00000000  0.90950259
  0.00000000 -0.32217669
  0.00000000  0.65216478
