   0.0000000000000000        0.0000000000000000      -0.63245553203367577        0.0000000000000000       0.200000003       0.00000000      0.200000003    
   1.0000000000000000E-002  -6.3243434993623584E-003 -0.63239188607991470        1.6471589717181878E-012  0.199959755       4.02512123E-05  0.200000003    
   2.0000000000000000E-002  -1.2647408063997031E-002 -0.63219934360681518        3.3415353817289883E-012  0.199838012       1.61994976E-04  0.200000003    
   2.9999999999999999E-002  -1.8967892671153615E-002 -0.63187549192050929        5.0835551046457539E-012  0.199633315       3.66681372E-04  0.200000003    
   4.0000000000000001E-002  -2.5284472139191806E-002 -0.63141791229521183        6.8742407599575728E-012  0.199344292       6.55710057E-04  0.200000003    
   5.0000000000000003E-002  -3.1595797078208594E-002 -0.63082418218225123        8.7144597094024334E-012  0.198969573       1.03042566E-03  0.200000003    
   6.0000000000000005E-002  -3.7900493863352334E-002 -0.63009187753878670        1.0604628286614570E-011  0.198507890       1.49211299E-03  0.200000003    
   7.0000000000000007E-002  -4.4197164632031632E-002 -0.62921857527841218        1.2545436911537422E-011  0.197958007       2.04199227E-03  0.200000003    
   8.0000000000000002E-002  -5.0484387306248137E-002 -0.62820185584564969        1.4537565595773572E-011  0.197318792       2.68121413E-03  0.200000003    
   8.9999999999999997E-002  -5.6760715641301251E-002 -0.62703930591610912        1.6581382100699926E-011  0.196589142       3.41085438E-03  0.200000003    
   9.9999999999999992E-002  -6.3024679302129238E-002 -0.62572852122384559        1.8676865609634774E-011  0.195768088       4.23190882E-03  0.200000003    
  0.10999999999999999       -6.9274783968565234E-002 -0.62426710951717013        2.0824814095377064E-011  0.194854707       5.14528807E-03  0.199999988    
  0.11999999999999998       -7.5509511470797777E-002 -0.62265269364387377        2.3024943063276737E-011  0.193848193       6.15181169E-03  0.200000003    
  0.12999999999999998       -8.1727319956333463E-002 -0.62088291476649793        2.5277224757758177E-011  0.192747802       7.25220330E-03  0.200000003    
  0.13999999999999999       -8.7926644089763792E-002 -0.61895543570793299        2.7581603667670151E-011  0.191552922       8.44708458E-03  0.200000003    
  0.14999999999999999       -9.4105895286639429E-002 -0.61686794442724480        2.9937191614592962E-011  0.190263033       9.73697007E-03  0.200000003    
  0.16000000000000000      -0.10026346198275198      -0.61461815762522332        3.2343752676133875E-011  0.188877746       1.11222602E-02  0.200000003    
  0.17000000000000001      -0.10639770994011602      -0.61220382447870736        3.4800787251931808E-011  0.187396765       1.26032392E-02  0.200000003    
  0.18000000000000002      -0.11250698259093267      -0.60962273050227600        3.7306685518601057E-011  0.185819939       1.41800633E-02  0.200000003    
  0.19000000000000003      -0.11858960142079913      -0.60687270153540018        3.9860892364629308E-011  0.184147239       1.58527624E-02  0.200000003    
  0.20000000000000004      -0.12464386639240721      -0.60395160785262714        4.2461617555389353E-011  0.182378769       1.76212285E-02  0.200000003    
  0.21000000000000005      -0.13066805641094656      -0.60085736839381587        4.5107056978466176E-011  0.180514783       1.94852110E-02  0.199999988    
  0.22000000000000006      -0.13666042983239610      -0.59758795511086416        4.7795656321625302E-011  0.178555682       2.14443188E-02  0.200000003    
  0.23000000000000007      -0.14261922501584792      -0.59414139742676086        5.0524556760578321E-011  0.176502004       2.34980006E-02  0.200000003    
  0.24000000000000007      -0.14854266092096369      -0.59051578680216377        5.3291732138305292E-011  0.174354449       2.56455522E-02  0.200000003    
  0.25000000000000006      -0.15442893775161201      -0.58670928140404710        5.6094101585912881E-011  0.172113895       2.78861094E-02  0.200000003    
  0.26000000000000006      -0.16027623764667728      -0.58272011087028264        5.8928667501234600E-011  0.169781357       3.02186366E-02  0.199999988    
  0.27000000000000007      -0.16608272541896590      -0.57854658116331570        6.1791627370411106E-011  0.167358071       3.26419286E-02  0.200000003    
  0.28000000000000008      -0.17184654934306345      -0.57418707950537839        6.4679067657280598E-011  0.164845407       3.51545997E-02  0.200000003    
  0.29000000000000009      -0.17756584199291747      -0.56964007938694450        6.7586602980895805E-011  0.162244916       3.77550907E-02  0.200000003    
  0.30000000000000010      -0.18323872112983369      -0.56490414563937852        7.0509931227036304E-011  0.159558341       4.04416546E-02  0.199999988    
  0.31000000000000011      -0.18886329064147903      -0.55997793956197217        7.3443667814032665E-011  0.156787649       4.32123542E-02  0.200000003    
  0.32000000000000012      -0.19443764153238324      -0.55486022409278990        7.6382400404639839E-011  0.153934941       4.60650660E-02  0.200000003    
  0.33000000000000013      -0.19995985296632116      -0.54954986901197456        7.9319995016646772E-011  0.151002526       4.89974692E-02  0.199999988    
  0.34000000000000014      -0.20542799336083983      -0.54404585616539158        8.2250206645539947E-011  0.147992954       5.20070530E-02  0.200000003    
  0.35000000000000014      -0.21084012153407086      -0.53834728469572435        8.5166124152991074E-011  0.144908905       5.50911017E-02  0.200000003    
  0.36000000000000015      -0.21619428790383394      -0.53245337626737510        8.8060114755705854E-011  0.141753301       5.82467020E-02  0.200000003    
  0.37000000000000016      -0.22148853573889909      -0.52636348027078617        9.0924628937116836E-011  0.138529256       6.14707433E-02  0.200000003    
  0.38000000000000017      -0.22672090246212651      -0.52007707899107181        9.3751478802417409E-011  0.135240078       6.47599176E-02  0.199999988    
  0.39000000000000018      -0.23188942100504858      -0.51359379272515859        9.6531449500503186E-011  0.131889299       6.81107119E-02  0.200000018    
  0.40000000000000019      -0.23699212121329766      -0.50691338483096626        9.9255298424694161E-011  0.128480583       7.15194121E-02  0.199999988    
  0.41000000000000020      -0.24202703130211475      -0.50003576669153582        1.0191361643485664E-010  0.125017881       7.49821141E-02  0.199999988    
